artifact,category,attack,tactic,attack_count,defense_count,impact_count,similar_count,risk_score,centrality_score,attack_global_frequency,same_category_frequency,rule_score_total,matched_rule_count,max_rule_weight,unique_rule_types_count,identity_rule_score,file_rule_score,protocol_rule_score,port_rule_score,system_rule_score,context_rule_score,network_rule_score,has_port_signal,has_protocol_signal,has_file_signal,has_identity_signal,has_system_signal,has_context_signal,has_network_signal,label
Credential,Identity,Steal Web Session Cookie,Credential Access,18,9,1,6,37,34,1,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal Web Session Cookie,Credential Access,18,9,1,6,37,34,1,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal or Forge Kerberos Tickets,Credential Access,18,9,1,6,37,34,4,4,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal or Forge Kerberos Tickets,Credential Access,18,9,1,6,37,34,4,4,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal or Forge Kerberos Tickets,Credential Access,18,9,1,6,37,34,4,4,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal or Forge Kerberos Tickets,Credential Access,18,9,1,6,37,34,4,4,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal or Forge Kerberos Tickets,Credential Access,18,9,1,6,37,34,4,4,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Steal or Forge Kerberos Tickets,Credential Access,18,9,1,6,37,34,4,4,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Token Impersonation/Theft,Credential Access,18,9,1,6,37,34,2,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Token Impersonation/Theft,Credential Access,18,9,1,6,37,34,2,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Unsecured Credentials,Unknown,18,9,1,6,37,34,1,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
Credential,Identity,Web Session Cookie,Credential Access,18,9,1,6,37,34,2,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
DNS Lookup,Network,Network Sniffing,Unknown,1,1,1,10,3,13,1,1,5.5,2.0,3.5,2,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1
DNS Network Traffic,Network,DNS,Unknown,2,1,0,10,4,13,5,5,9.5,4.0,3.5,3,0.0,0.0,3.5,0.0,0.0,0.0,2.0,0,1,0,0,0,0,1,1
DNS Network Traffic,Network,Dynamic Resolution,Unknown,2,1,0,10,4,13,5,5,9.5,4.0,3.5,3,0.0,0.0,3.5,0.0,0.0,0.0,2.0,0,1,0,0,0,0,1,1
Database,File,/etc/passwd and /etc/shadow,Unknown,22,2,0,0,44,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Add-ins,Unknown,22,2,0,0,44,24,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Code Repositories,Unknown,22,2,0,0,44,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Component Object Model Hijacking,Lateral Movement,22,2,0,0,44,24,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Credentials from Password Stores,Unknown,22,2,0,0,44,24,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Credentials from Web Browsers,Unknown,22,2,0,0,44,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Credentials in Registry,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Elevated Execution with Prompt,Unknown,22,2,0,0,44,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Hidden File System,Unknown,22,2,0,0,44,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Hidden Window,Unknown,22,2,0,0,44,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Image File Execution Options Injection,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Keychain,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,LSA Secrets,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,MMC,Unknown,22,2,0,0,44,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Modify Registry,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Query Registry,Unknown,22,2,0,0,44,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Rogue Domain Controller,Unknown,22,2,0,0,44,24,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Security Account Manager,Unknown,22,2,0,0,44,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Securityd Memory,Unknown,22,2,0,0,44,24,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,System Language Discovery,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,System Owner/User Discovery,Unknown,22,2,0,0,44,24,9,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database,File,Windows Service,Unknown,22,2,0,0,44,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Query,Configuration,Exploit Public-Facing Application,Unknown,1,1,0,0,2,2,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Accessibility Features,Unknown,23,1,0,0,46,24,7,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,AppCert DLLs,Unknown,23,1,0,0,46,24,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,AppInit DLLs,Unknown,23,1,0,0,46,24,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Authentication Package,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Bypass User Account Control,Unknown,23,1,0,0,46,24,6,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,COR_PROFILER,Unknown,23,1,0,0,46,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Change Default File Association,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Control Panel,Unknown,23,1,0,0,46,24,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Impair Command History Logging,Unknown,23,1,0,0,46,24,7,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Netsh Helper DLL,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Office Template Macros,Unknown,23,1,0,0,46,24,6,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Office Test,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Password Filter DLL,Unknown,23,1,0,0,46,24,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Port Monitors,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Registry Run Keys / Startup Folder,Unknown,23,1,0,0,46,24,5,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,SIP and Trust Provider Hijacking,Lateral Movement,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Safe Mode Boot,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Screensaver,Unknown,23,1,0,0,46,24,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Security Software Discovery,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Security Support Provider,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Services Registry Permissions Weakness,Unknown,23,1,0,0,46,24,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Time Providers,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Database Record,File,Winlogon Helper DLL,Unknown,23,1,0,0,46,24,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Decoy Artifact,Misc,System Information Discovery,Unknown,1,1,0,0,2,2,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Digital Camera,System,Video Capture,Unknown,1,1,0,0,2,2,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Digital System,System,Downgrade Attack,Unknown,1,1,0,9,2,11,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Directory,Configuration,File and Directory Discovery,Unknown,3,1,0,0,6,4,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Directory,Configuration,Run Virtual Instance,Unknown,3,1,0,0,6,4,6,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Directory,Configuration,Startup Items,Unknown,3,1,0,0,6,4,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Directory Service,Configuration,System Owner/User Discovery,Unknown,1,1,0,0,2,2,9,1,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,1
Document File,File,Internal Spearphishing,Unknown,7,3,1,6,15,17,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Document File,File,Local Email Collection,Unknown,7,3,1,6,15,17,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Document File,File,Mshta,Unknown,7,3,1,6,15,17,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Document File,File,Outlook Forms,Unknown,7,3,1,6,15,17,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Document File,File,Spearphishing Attachment,Unknown,7,3,1,6,15,17,6,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Document File,File,Spearphishing Link,Unknown,7,3,1,6,15,17,8,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Document File,File,VBA Stomping,Unknown,7,3,1,6,15,17,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Domain User Account,Identity,Additional Cloud Roles,Unknown,4,1,1,6,9,12,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Domain User Account,Identity,Additional Email Delegate Permissions,Unknown,4,1,1,6,9,12,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Domain User Account,Identity,Domain Account,Unknown,4,1,1,6,9,12,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Domain User Account,Identity,Domain Account,Unknown,4,1,1,6,9,12,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Domain User Account,Identity,Domain Accounts,Unknown,4,1,1,6,9,12,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Email,Network,Internal Spearphishing,Unknown,4,6,0,10,8,20,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Email,Network,Local Email Collection,Unknown,4,6,0,10,8,20,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Email,Network,Spearphishing Attachment,Unknown,4,6,0,10,8,20,6,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Email,Network,Spearphishing Link,Unknown,4,6,0,10,8,20,8,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Clear Command History,Unknown,13,1,0,0,26,14,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Clear Windows Event Logs,Unknown,13,1,0,0,26,14,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Create Process with Token,Privilege Escalation,13,1,0,0,26,14,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Create Process with Token,Privilege Escalation,13,1,0,0,26,14,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Create Process with Token,Credential Access,13,1,0,0,26,14,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Create Process with Token,Credential Access,13,1,0,0,26,14,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Credential Stuffing,Unknown,13,1,0,0,26,14,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,DCSync,Unknown,13,1,0,0,26,14,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Deobfuscate/Decode Files or Information,Unknown,13,1,0,0,26,14,6,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Forced Authentication,Unknown,13,1,0,0,26,14,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Make and Impersonate Token,Defense Evasion,13,1,0,0,26,14,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Make and Impersonate Token,Credential Access,13,1,0,0,26,14,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Make and Impersonate Token,Credential Access,13,1,0,0,26,14,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Password Guessing,Unknown,13,1,0,0,26,14,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Password Spraying,Unknown,13,1,0,0,26,14,7,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Sudo and Sudo Caching,Unknown,13,1,0,0,26,14,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Trap,Unknown,13,1,0,0,26,14,6,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Event Log,Configuration,Windows Management Instrumentation Event Subscription,Unknown,13,1,0,0,26,14,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Accessibility Features,Unknown,31,4,1,6,63,42,7,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Binary Padding,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Bypass User Account Control,Unknown,31,4,1,6,63,42,6,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Command and Scripting Interpreter,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Compile After Delivery,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Component Object Model Hijacking,Lateral Movement,31,4,1,6,63,42,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Deobfuscate/Decode Files or Information,Unknown,31,4,1,6,63,42,6,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Impair Command History Logging,Unknown,31,4,1,6,63,42,7,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Invalid Code Signature,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,LC_LOAD_DYLIB Addition,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Login Hook,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Logon Script (Windows),Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Malicious File,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Network Logon Script,Unknown,31,4,1,6,63,42,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Office Template Macros,Unknown,31,4,1,6,63,42,6,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Office Template Macros,Unknown,31,4,1,6,63,42,6,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Path Interception by PATH Environment Variable,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Path Interception by Search Order Hijacking,Lateral Movement,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Path Interception by Unquoted Path,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,PowerShell Profile,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,RC Scripts,Unknown,31,4,1,6,63,42,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Registry Run Keys / Startup Folder,Unknown,31,4,1,6,63,42,5,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Rename Legitimate Utilities,Unknown,31,4,1,6,63,42,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Runtime Data Manipulation,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Screensaver,Unknown,31,4,1,6,63,42,4,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Shortcut Modification,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Software Packing,Unknown,31,4,1,6,63,42,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,System Network Configuration Discovery,Unknown,31,4,1,6,63,42,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Thread Execution Hijacking,Lateral Movement,31,4,1,6,63,42,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Trap,Unknown,31,4,1,6,63,42,6,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Trap,Unknown,31,4,1,6,63,42,6,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,Web Shell,Unknown,31,4,1,6,63,42,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Executable File,File,XSL Script Processing,Unknown,31,4,1,6,63,42,5,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,/etc/passwd and /etc/shadow,Unknown,97,11,0,6,194,114,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,Accessibility Features,Unknown,97,11,0,6,194,114,7,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,AppCert DLLs,Unknown,97,11,0,6,194,114,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,AppInit DLLs,Unknown,97,11,0,6,194,114,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,Application Layer Protocol,Unknown,97,11,0,6,194,114,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,Archive Collected Data,Unknown,97,11,0,6,194,114,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,Archive via Custom Method,Unknown,97,11,0,6,194,114,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
File,File,Archive via Library,Unknown,97,11,0,6,194,114,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
